Product Name,Link,Price,Process,Sub Type,What specific type of conveyor table for are looking for  ?,What is the total width (inches) you require for the conveyor table?,What weight capacity (lbs) do you need the conveyor table to support?,What length (ft) do you need for the conveyor table?,What is the width between the frames (inches) that you require for the conveyor table?,What diameter (inches) do you prefer for the balls on the conveyor table?,What is the preferred distance (inch) between the centers of the balls on the conveyor table ?,"Do you prefer a conveyor table that requires no assembly, or are you okay with some assembly required?",What is the acceptable weight (lbs) for the conveyor table?,"Are you looking for a straight conveyor section or a specific curve (e.g., 90 Degree Curve)?",What direction of  curve do you need for the conveyor system ?,What length of belt do you need for the conveyor system (ft)?,What belt width do you require for the conveyor system (Inch )?,What is the load capacity you require for the conveyor system (lbs)?,What overall bed width do you require for the conveyor system (inch)?,Do you prefer a conveyor system that requires assembly or one that comes pre-assembled?,"What voltage requirement do you have for the conveyor system (e.g., 115 V, 230 V)?",What horsepower (HP) rating do you need for the conveyor's motor?,Do you need a straight or flexible conveyor section?,What Type of Power Roller Conveyor you looking for?,What width do you require for the conveyor system (in inch)?,What length do you need for the conveyor system (ft)?,What is the maximum weight (lbs per Ft) that you anticipate the conveyor system to support?,What height do you need for the conveyor system (inch)?,What diameter rollers do you require for the conveyor system (inch)?,How many leg sets per unit do you need for the conveyor system?,What type of conveyor is it?,How much length is required (ft) ?,What is the width of the conveyor?,What is the width between the frames of the conveyor?,What  weight capacity of the conveyor is required?,Is assembly required for the conveyor?,What is the diameter (inch) of the rollers ?,What is the width (inch) of the conveyor stand you need?,What is the maximum leg height you require for the stand?,What is the between frame width (inch) required for your application?,How much weight (lbs) does the stand need to support?,"Are you looking for a specific type of support, such as H-Brace Support?",What is the maximum leg height (inch) you require for the stand?,How much Weight (lbs) of Support stand you need,What should be width of Rate Counters sensor (inch)?,What should be Lenght of Rate Counters sensor (inch)?,What should be Height of Rate Counters sensor (inch) ?,What is width (inch) of belt needed to be Stapled ?,What is width (inch) of belt needed to be laced ?,What is width (inch) of belt needed to be laced ?,Specify a weight capacity (Lbs),How much horizontal distance must the gantry cover? (Ft),Do you need height adjustment in the gantry frame?,Specify a width for the gantry beam (ie. Flange width) (in.),Specify a height for the gantry beam (ie. Beam Height) (in.),Select a wheel diameter (in.),Do you require the truck to be powered?,Specify a Weight Capacity (Lbs),Specify a Wheel Diameter (in.),Specify a Weight Capacity (Lbs),Select a width for the hopper (in.),Select a length for the hopper (in.),Select an overall height (in.),Specify a Weight Capacity (Lbs),Select a nose width (in.),Select a nose depth (in.),Select an overall height for the hand truck (in.),Specify a Weight Capacity (Lbs),Do you require the truck to be powered?,Select a width for the holding surface (in.),Select a length for the holding surface (in.),Do your required the truck to be powered?,Specify a Weight Capacity (Lbs),Select a width for the holding surface (in.),Select a length for the holding surface (in.),Specify a Wheel Diameter (in.),Specify a Weight Capacity (Lbs),Select a width for the holding surface (in.),Select a length for the holding surface (in.),Select an overall height for the hand truck (in.),Specify a Wheel Diameter (in.),Dynamic Fork Weight Capacity (Lbs.),Select a Width (in.),Select a Height (in.),Select a Length (in.),Select a Material,Specify the Fork Entry,Do you require the Pallet Jack/Truck to be powered?,Specify a Weight Capacity (Lbs.),Select a fork width (in.),Select a maximum lifting height (in.),Select a fork length (in.),What is weight capacity/ Extended W.C of the equipment? (Lbs),What is minimum/retracted weight capacity of the equipment? (Lbs),What cable length do you want? (Inches),Do you need extendable Boom?,What is the boom length? (Inches),What is the boom height? (Inches),Usable Mast Height? (Inches),Usable Mast Diameter (mm),Expected weight of the equipment? (Lbs),Length of the equipment  (Inches),Height of the equipment (Inches),Width of the equipment (Inches),What is the required material type?,What type of hoist are you looking for?,What is the maximum weight that you will need the hoist to lift? (lb),What is the required lifting height for your application? (ft),How much does the hoist itself need to weigh for portability or mounting? (Lbs),How much clearance is needed above the hoist? (Inches),How long do you need the control cord to be? (ft),At what speed do you need the hoist to lift the load? (ft/min),Specify the Width (Inches),Specify the Length (Inches),Specify the Height (Inches),"Are there any specific features or types of the hoist that you need (e.g., air, electric, manual)?","What type of suspension do you require for the hoist (e.g., hook, trolley)?",What chain diameter is required for your lifting needs? (mm),Specify the Material Type,What type of boom are you interested in?,What is the weight of the boom your facility can accommodate? (Lbs),What is the required Weight Capacity? (Lbs),Which boom length will be sufficient for your operational needs? (Ft),Which column height will be sufficient for your operational needs? (Ft),Specify the Width (Inches),Specify the Height (Inches),Material,What is the width of the wheel you need for your conveyor system? (Inches),What diameter are the wheels you are seeking for the conveyor? (Inches),What weight capacity does each wheel need to support in your conveyor setup? (Lbs),"What type of wheel are you looking for, such as a V-groove wheel, flanged wheel, or another specific kind?",What is the required width of the support stand to fit your conveyor? (Inches),What is the width between the frames of your conveyor that the stand will need to accommodate? (Inches),What is the weight limit for the support stand that your floor can handle? (Lbs),"How much weight does the support stand need to hold, including the conveyor and the load on the conveyor? (Lbs)",Are you looking for a stationary or a mobile support stand?,What is the maximum leg height you need for the stand to reach the desired level of your conveyor? (Inches),What is the minimum leg height required for the stand to work with your conveyor? (Inches),Specify the Conveyor Section,What is the maximum width between the frames of the conveyor that you need? (Inches),What weight capacity per foot does your operation require from the conveyor? (Ft. Lbs),Is there a weight limit that the conveyor structure must adhere to? (Lbs),How wide does the conveyor need to be to accommodate your products? (Inches),What is the range of lengths you need the conveyor to extend to? (Ft),Specify a specific skate wheel diameter for handling your goods?,What is the desired height for the conveyor to align with other equipment? (Inches),What axle center distance is required for your products to move smoothly? (Inches),What is the maximum outside radius needed for the conveyor to fit within your facility?,Do you have a minimum inside radius requirement for the conveyor curves?,What is the maximum leg height you need for the conveyor to reach elevated areas?,What is the minimum leg height necessary for your conveyor to operate efficiently?,"Do you need the conveyor to have an adjustable length, and if so, what is the range?",Are there any specific materials you require for the skate wheels or rollers for durability or compatibility with products?,"Do you need individual sections of the conveyor, or are you looking for a complete system?",What is the maximum load weight that you need the jib crane to handle? (Lbs),What length of jib arm are you looking for? (Inches),What is the height requirement for the crane in your work area? (Inches),Is there a weight limit for the crane equipment itself based on your facility's floor capacity? (Lbs),Specify the Hoist Type you are looking for.,How much overhead space do you have available for the crane operation? (Inches),How high does the hoist need to lift the load? (Ft),Specify the equipment Width? (Inches),What specific type of freestanding jib crane are you interested in?,What weight capacity do you require for your lifting tasks? (Lbs),Specify the Equipment Weight you can support. (Lbs),What are the base diameter or dimension requirements for your installation space? (Inches),What is the required I-beam height you need for your operations?,Specify the Flange Width. (Inches),Specify the Length Required. (Inches),Specify the Height Required. (Inches),What mast diameter is needed to meet your stability or design requirements? (Inches),Specify the Material
Hytrol® 10 Ft. - 40INCHW - 1.9INCH Dia. Galvanized Rollers - 37INCH Between Rails - 6INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-10-ft-40-inch-w-1-9-inch-dia-galvanized-rollers-37-inch-between-rail-6-inch-rollers-centers?ref=42,1095,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,40,37.00,118 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashland 3  Spring Assisted Roller Conveyor Gate - 16INCH BF - 1.9INCH Roller Diameter - 3INCH Axle Centers,https://www.globalindustrial.ca/p/3-oal-long-spring-assist-gate-section-galvanized-steel-roller-conveyor-19-roller-dia-16-bf?ref=42,1095,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Conveyor Gate,3 ft,22,16.00,270 per Roller lbs,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashland 10  Straight Roller Conveyor 31233 - 36INCH BF - 1.9INCH Roller Diameter - 6INCH Axle Centers,https://www.globalindustrial.ca/p/10-oal-straight-steel-roller-conveyor-19-roller-dia-36-bf-6-axle-center?ref=42,1129,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,38.75,36.00,120 lbs (54.55 kg),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 5 Ft. - 16INCHW - 1.9INCH Dia. Galvanized Rollers - 13INCH Between Rails - 3INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-5-ft-16-inch-w-1-9-inch-dia-galvanized-rollers-13-inch-between-rail-3-inch-rollers-centers?ref=42,502,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,16,13.00,,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 10 Ft. - 16INCHW - 1.9INCH Dia. Galvanized Rollers - 13INCH Between Rails - 3INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-10-ft-16-inch-w-1-9-inch-dia-galvanized-rollers-13-inch-between-rail-3-inch-rollers-centers?ref=42,985,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,16,13.00,118 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 10 Ft. - 30INCHW - 1.9INCH Dia. Galvanized Rollers - 27INCH Between Rails - 3INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-10-ft-30-inch-w-1-9-inch-dia-galvanized-rollers-27-inch-between-rail-3-inch-rollers-centers?ref=42,1380,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,30,27.00,118 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNEX® JRS 10 L 24INCHW Straight Gal. Steel Roller Conveyor - 1-3/8INCH Roller Dia. - 22INCH BF,https://www.globalindustrial.ca/p/jrs-10l-24w-straight-gal-steel-roller-conveyor-1-3-8-roller-dia-22-bf-6-axle-center?ref=42,535,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,24,22.00,55 per Ft. lbs,No,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNEX® JRS 5 L 24INCHW Straight Gal. Steel Roller Conveyor - 1-3/8INCH Roller Dia. - 22INCH BF,https://www.globalindustrial.ca/p/jrs-5l-24w-straight-gal-steel-roller-conveyor-1-3-8-roller-dia-22-bf-3-axle-center?ref=42,507,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,5 ft,24,22.00,210 per Ft. lbs,No,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Industrial™ Portable Flexible & Expandable 2 8INCH to 8 6INCH Conveyor - Steel Rollers - 24INCHW,https://www.globalindustrial.ca/p/portable-flexible-expandable-conveyor-steel-rollers-175-lbs-per-foot?ref=42,1670,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Flexible,2'8 to 8'6 ft,24,,175 per Ft. lbs,,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galvanized Steel Pallet Floor Conveyor CONV-52-5-2-3L-Z - 5 L - 5000 Lb. Cap.,https://www.globalindustrial.ca/p/galvanized-steel-pallet-skid-floor-conveyor-5-l-5000-lb-cap?ref=42,1550,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Pallet Floor Conveyor,5 ft,52,50.00,5000 lbs (2272.73 kg),No,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 5 Ft. - 24INCHW - 1.9INCH Dia. Galvanized Rollers - 21INCH Between Rails - 3INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-5-ft-24-inch-w-1-9-inch-dia-galvanized-rollers-21-inch-between-rail-3-inch-rollers-centers?ref=42,612,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,5 ft,24,21.00,620 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 10 Ft. - 16INCHW - 1.9INCH Dia. Galvanized Rollers - 13INCH Between Rails - 6INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-10-ft-16-inch-w-1-9-inch-dia-galvanized-rollers-13-inch-between-rail-6-inch-rollers-centers?ref=42,686,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,16,13.00,118 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ballymore Expandable Conveyor 10  to 60  w/ Steel Rollers, 24INCHW. 100 lbs per Ft.",https://www.globalindustrial.ca/p/expandable-conveyor-w-steel-rollers-720l-x-34-58w?ref=42,13336,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Portable & Expandable Conveyor,10' to 60' ft,34.5,,100 lbs. per ft. (45.45 kg),No,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashland 10  Straight Roller Conveyor 31240 - 10INCH BF - 1.9INCH Roller Diameter - 4-1/2INCH Axles,https://www.globalindustrial.ca/p/10-oal-straight-steel-roller-conveyor-19-roller-dia-10-bf-45-axle-center?ref=42,803,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,12.75,10.00,120 lbs (54.55 kg),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Global Industrial™ 90° Curved Gravity Conveyor, 15INCH Between Frame, Tapered Rollers",https://www.globalindustrial.ca/p/90deg-curved-gravity-conveyor-15in-between-frame-tapered-rollers?ref=42,836,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,90 Degree Curve Conveyor Section,,18,15.00,800 lbs (363.64 kg),Yes,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Global Industrial™ 5  Straight Roller Conveyor, 15INCH Between Frame, 4-1/2INCH Roller Centers",https://www.globalindustrial.ca/p/5ft-straight-roller-conveyor-15in-between-frame-4in-roller-centers?ref=42,426.95,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,5 ft,18,15.00,2600 lbs (1181.82 kg),Yes,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Global Industrial™ 10  Straight Roller Conveyor, 21INCH Between Frame, 4-1/2INCH Roller Centers",https://www.globalindustrial.ca/p/10ft-straight-roller-conveyor-21in-between-frame-4in-roller-centers?ref=42,813,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,24,21.00,1000 lbs (454.55 kg),Yes,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Global Industrial™ 10  Straight Roller Conveyor, 15INCH Between Frame, 4-1/2INCH Roller Centers",https://www.globalindustrial.ca/p/10ft-straight-roller-conveyor-15in-between-frame-4in-roller-centers?ref=42,746,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,18,15.00,1000 lbs (454.55 kg),Yes,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Global Industrial™ 5  Straight Roller Conveyor, 15INCH Between Frame, 3INCH Roller Centers",https://www.globalindustrial.ca/p/5ft-straight-roller-conveyor-15in-between-frame-3in-roller-centers?ref=42,468.95,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,5 ft,18,15.00,3300 lbs (1500 kg),Yes,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Global Industrial™ 5  Straight Roller Conveyor, 21INCH Between Frame, 4-1/2INCH Roller Centers",https://www.globalindustrial.ca/p/5ft-straight-roller-conveyor-21in-between-frame-4in-roller-centers?ref=42,468.95,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,5 ft,24,21.00,2600 lbs (1181.82 kg),Yes,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Global Industrial™ 90° Curved Gravity Conveyor, 21INCH Between Frame, Tapered Rollers",https://www.globalindustrial.ca/p/90deg-curved-gravity-conveyor-21in-between-frame-tapered-rollers?ref=42,1002,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,90 Degree Curve Conveyor Section,,24,21.00,800 lbs (363.64 kg),Yes,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNEX® Pallet Track Steel Floor Conveyor - 2 Roller Lanes 8 L - 8000 Lb. Cap.,https://www.globalindustrial.ca/p/pallet-track-steel-floor-conveyor-2-roller-lanes-8-l-8000-lbs?ref=42,2075,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Pallet Floor Conveyor,,50,9.00,8000 lbs (3636.36 kg),Yes,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 10 Ft. - 16INCHW - 1.9INCH Dia. Galvanized Rollers - 13INCH Between Rails - 4.5INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-10-ft-16-inch-w-1-9-inch-dia-galvanized-rollers-13-inch-between-rail-4-5-inch-rollers-centers?ref=42,769,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,16,13.00,118 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNEX® JRS 5 L 18INCHW Straight Gal. Steel Roller Conveyor - 1-3/8INCH Roller Dia. - 16INCH BF,https://www.globalindustrial.ca/p/jrs-5l-18w-straight-gal-steel-roller-conveyor-1-3-8-roller-dia-16-bf-3-axle-center?ref=42,444.95,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,5 ft,18,16.00,210 per Ft. lbs,No,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 5 Ft. - 42INCHW - 1.9INCH Dia. Galvanized Rollers - 39INCH Between Rails - 3INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-5-ft-42-inch-w-1-9-inch-dia-galvanized-rollers-39-inch-between-rail-3-inch-rollers-centers?ref=42,912,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,5 ft,42,39.00,620 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 10 Ft. - 30INCHW - 1.9INCH Dia. Galvanized Rollers - 27INCH Between Rails - 4.5INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-10-ft-30-inch-w-1-9-inch-dia-galvanized-rollers-27-inch-between-rail-4-5-inch-rollers-centers?ref=42,1129,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,30,27.00,118 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 10 Ft. - 36INCHW - 1.9INCH Dia. Galvanized Rollers - 33INCH Between Rails - 6INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-10-ft-36-inch-w-1-9-inch-dia-galvanized-rollers-33-inch-between-rail-6-inch-rollers-centers?ref=42,985,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,36,33.00,118 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 5 Ft. - 24INCHW - 1.9INCH Dia. Galvanized Rollers - 21INCH Between Rails - 4.5INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-5-ft-24-inch-w-1-9-inch-dia-galvanized-rollers-21-inch-between-rail-4-5-inch-rollers-centers?ref=42,552,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,5 ft,24,21.00,620 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 5 Ft. - 24INCHW - 1.9INCH Dia. Galvanized Rollers - 21INCH Between Rails - 6INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-5-ft-24-inch-w-1-9-inch-dia-galvanized-rollers-21-inch-between-rail-6-inch-rollers-centers?ref=42,417.95,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,5 ft,24,21.00,620 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hytrol® 10 Ft. - 42INCHW - 1.9INCH Dia. Galvanized Rollers - 39INCH Between Rails - 3INCH Roller Centers,https://www.globalindustrial.ca/p/hytrol-10-ft-42-inch-w-1-9-inch-dia-galvanized-rollers-39-inch-between-rail-3-inch-rollers-centers?ref=42,1754,Roller Conveyors,Roller Conveyors,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight Conveyor,10 ft,42,39.00,118 per Ft. lbs,No,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
